project,month,name,cost,ingreso,hrs,dif,mes
6,2,34,387.42,15275.448,0.5,14888.028,44593
29,10,29,5771.16,15217.80215,52.83333333,9446.642145,44835
24,1,43,302.09,15152.568,1.5,14850.478,44562
6,1,38,95.3,15152.568,0.5,15057.268,44562
30,9,30,2986.97,15080.41432,51.58333333,12093.44432,44805
45,12,19,0,15076.58722,52.81666667,15076.58722,44896
29,5,45,9059.32,14974.47285,55.48333333,5915.152845,44682
27,6,34,15268.18,14961.04276,53.08333333,-307.1372367,44713
47,2,5,8705.59,14954.66667,58.41666667,6249.076667,44593
48,3,40,0,14870.0245,58.75,14870.0245,44621
27,8,47,3768.13,14849.05708,52.25,11080.92708,44774
30,9,35,5791.38,14836.78889,50.75,9045.40889,44805
29,8,29,6268.59,14807.0741,54.58333333,8538.4841,44774
25,10,37,14793.77,14728.14416,51.13333333,-65.625842,44835
30,9,10,3435.71,14690.61363,50.25,11254.90363,44805
49,12,45,0,14680.3536,54,14680.3536,44896
25,11,19,10108.88,14618.51414,51.88333333,4509.634141,44866
31,12,44,0,14578.4067,48.75,14578.4067,44896
35,10,46,4655.4,14559.43847,48.25,9904.038465,44835
30,10,6,6499.72,14509.14679,48.08333333,8009.426795,44835
16,4,17,259.89,14390.1516,1,14130.2616,44652
16,4,28,221.89,14390.1516,1,14168.2616,44652
40,4,10,6402.26,14371.21719,51.75,7968.95719,44652
27,7,8,7213.09,14366.69652,50.5,7153.60652,44743
29,10,46,5855.77,14257.68845,49.5,8401.918445,44835
42,8,20,9659.77,14241.9186,49,4582.1486,44774
29,9,29,6878.11,13976.34815,50.08333333,7098.238155,44805
29,10,43,13449.38,13921.64865,48.33333333,472.26865,44835
25,10,32,5564.08,13849.64012,48.08333333,8285.560123,44835
42,8,2,13279.69,13805.9415,47.5,526.2515,44774
35,12,46,0,13756.03504,46,13756.03504,44896
50,12,8,0,13756.03504,46,13756.03504,44896
18,10,25,513.13,13715.91,1.25,13202.78,44835
29,7,36,0,13691.03505,50.41666667,13691.03505,44743
29,8,27,8454.96,13631.55066,50.25,5176.59066,44774
18,12,26,0,13592.92,1.25,13592.92,44896
37,6,41,8020.53,13515.5417,52.75,5495.0117,44713
17,1,30,91.46,13468.94933,1.333333333,13377.48933,44562
45,12,41,0,13416.21204,47,13416.21204,44896
30,11,44,5980.45,13282.8498,45,7302.3998,44866
27,9,34,13664.89,13253.22357,45.33333333,-411.6664267,44805
29,8,33,2220.5,13202.03248,48.66666667,10981.53248,44774
35,11,23,3664.19,13159.86045,44.58333333,9495.67045,44866
51,5,23,6620.63,13116.50638,55.16666667,6495.876382,44682
31,11,48,3469.49,13061.46897,44.25,9591.97897,44866
40,5,10,6513.76,13053.31753,46.16666667,6539.55753,44682
29,6,29,4898.43,13047.94239,48.5,8149.51239,44713
23,11,25,181.42,13000,1.083333333,12818.58,44866
29,8,46,5532.23,12840.33296,47.33333333,7308.10296,44774
51,5,7,4643.23,12779.67767,53.75,8136.447669,44682
45,12,6,0,12773.94657,44.75,12773.94657,44896
52,2,12,3728.04,12750.7559,50.08333333,9022.7159,44593
27,8,37,14230.45,12741.29619,44.83333333,-1489.153813,44774
17,2,1,886.94,12729.54,1.25,11842.6,44593
53,12,22,0,12725.23861,45.66666667,12725.23861,44896
54,8,45,9639.87,12709.75513,53.18333333,3069.885127,44774
9,12,6,0,12686.72533,0.583333333,12686.72533,44896
36,8,41,11824.86,12646.56536,44.5,821.70536,44774
51,2,7,4514.71,12638.31163,53.66666667,8123.60163,44593
27,12,34,0,12534.93773,41.91666667,12534.93773,44896
46,11,12,6506.81,12520.31583,42.41666667,6013.50583,44866
27,10,22,5757.87,12517.59666,41.48333333,6759.726663,44835
27,9,30,2616.26,12497.98473,42.75,9881.72473,44805
54,9,45,8049.73,12435.41729,50.58333333,4385.687289,44805
31,11,30,3305.06,12397.32648,42,9092.26648,44866
55,12,14,0,12335.5749,41.25,12335.5749,44896
8,7,37,142.41,12155,0.5,12012.59,44743
8,9,7,44.55,12155,0.5,12110.45,44805
8,11,1,93.47,12155,0.5,12061.53,44866
8,12,10,0,12155,0.5,12155,44896
7,2,17,122.29,12000,0.666666667,11877.71,44593
23,12,25,0,12000,1,12000,44896
40,8,10,2549.33,11959.76687,42.08333333,9410.436867,44774
27,12,8,0,11887.00854,39.75,11887.00854,44896
55,11,21,6416.77,11806.9776,40,5390.2076,44866
22,11,10,116.47,11806.9776,0.5,11690.5076,44866
51,6,23,7057.22,11731.61831,49.5,4674.398305,44713
31,11,9,7200.6,11708.58612,39.66666667,4507.98612,44866
4,9,5,86.4,11694.0208,0.333333333,11607.6208,44805
27,9,27,7379.89,11689.14829,39.98333333,4309.258291,44805
36,7,41,7487.27,11664.05064,41,4176.78064,44743
30,11,15,6453.94,11610.19464,39.33333333,5156.25464,44866
38,7,44,9677.22,11521.80612,40.5,1844.58612,44743
51,2,17,10267.88,11472.604,48.71666667,1204.724005,44593
56,12,47,0,11463.36253,42.16666667,11463.36253,44896
25,11,37,19724.74,11448.74317,40.63333333,-8275.996834,44866
3,11,31,18.4,11440,0.25,11421.6,44866
57,9,29,1059.01,11321.93832,11.83333333,10262.92832,44805
27,10,33,3030.04,11315.62575,37.5,8285.58575,44835
43,1,40,0,11259.19983,44.58333333,11259.19983,44562
17,8,18,1798.72,11195.46133,1.083333333,9396.741333,44774
25,10,1,17859.01,11161.32176,38.75,-6697.688237,44835
25,12,19,0,11127.84396,38.98333333,11127.84396,44896
35,11,26,2866.09,11113.31767,37.65,8247.227666,44866
57,7,29,956.77,11095.07256,11.91666667,10138.30256,44743
30,12,35,0,11064.63688,37,11064.63688,44896
36,6,12,5771.62,11062.24669,39.25,5290.62669,44713
25,12,41,0,10989.87582,38.5,10989.87582,44896
55,12,31,0,10964.95547,36.66666667,10964.95547,44896
40,8,46,3298.14,10941.41048,38.5,7643.27048,44774
32,3,37,14268.63,10938.93333,43.06666667,-3329.696667,44621
40,3,29,6121.31,10927.88609,39.25,4806.57609,44621
9,12,30,0,10874.336,0.5,10874.336,44896
9,12,3,0,10874.336,0.5,10874.336,44896
30,10,19,7292.33,10863.00072,36,3570.67072,44835
41,1,18,6757.87,10859.3404,43,4101.4704,44562
43,2,40,0,10798.8931,42.41666667,10798.8931,44593
58,9,8,8794.28,10743.88161,36.75,1949.60161,44805
18,11,25,166.3,10733.616,1,10567.316,44866
9,11,3,268.18,10733.616,0.5,10465.436,44866
38,7,14,6208.42,10715.75384,37.66666667,4507.33384,44743
54,8,10,2716.22,10714.27179,44.83333333,7998.051793,44774
30,9,15,7663.34,10695.15652,36.58333333,3031.816523,44805
36,4,41,7552.48,10691.63018,38.5,3139.15018,44652
58,8,38,3641.7,10680.90071,37.58333333,7039.200707,44774
12,1,34,148.27,10666.66667,0.666666667,10518.39667,44562
25,9,19,8603.48,10655.51202,38.18333333,2052.032021,44805
30,12,44,0,10640.99087,35.58333333,10640.99087,44896
18,9,25,325.91,10630.928,1,10305.018,44805
40,7,10,2615.33,10620.92416,37.33333333,8005.59416,44743
57,10,29,848.77,10616.11434,10.75,9767.34434,44835
27,8,27,6569.63,10609.85259,37.33333333,4040.222587,44774
35,9,46,3888.44,10597.70635,36.25,6709.26635,44805
31,12,25,0,10541.30946,35.25,10541.30946,44896
27,10,27,6371.77,10531.0757,34.9,4159.305698,44835
49,11,45,6209.29,10451.85858,38.95,4242.56858,44866
42,7,44,7674.8,10425.87675,35.83333333,2751.07675,44743
26,7,26,3454.11,10409.7126,40.25,6955.6026,44743
41,2,28,6991.51,10395.791,40.83333333,3404.281,44593
40,6,46,2669.53,10357.64499,36.75,7688.11499,44713
37,8,41,9958.02,10334.272,40,376.252,44774
31,12,9,0,10331.97849,34.55,10331.97849,44896
46,11,1,6737.3,10331.1054,35,3593.8054,44866
30,9,16,0,10280.99329,35.16666667,10280.99329,44805
51,3,7,2672.47,10262.42613,43.83333333,7589.956128,44621
18,6,25,327.41,10248.752,1,9921.342,44713
17,2,42,0,10183.632,1,10183.632,44593
13,2,24,204.61,10183.632,1,9979.022,44593
18,2,29,148.96,10183.632,1,10034.672,44593
37,5,41,9765.27,10153.0563,39.5,387.7863,44682
38,9,28,16199.75,10134.81803,34.66666667,-6064.931973,44805
29,10,27,6363.21,10114.79783,35.11666667,3751.58783,44835
17,1,42,0,10101.712,1,10101.712,44562
58,9,38,3299.47,10061.7304,34.41666667,6762.260397,44805
27,8,23,3354.34,10041.46763,35.33333333,6687.127627,44774
30,8,15,6001.5,10041.46763,35.33333333,4039.967627,44774
28,8,3,402.67,10000,1,9597.33,44774
42,7,20,9708,9989.4447,34.33333333,281.4447,44743
41,3,12,5646.01,9976.626367,39.41666667,4330.616367,44621
41,2,12,3815.22,9971.473,39.16666667,6156.253,44593
27,11,8,8061.6,9839.148,33.33333333,1777.548,44866
27,11,22,3069.47,9770.273964,33.1,6700.803964,44866
51,6,17,10772.13,9756.598388,41.16666667,-1015.531612,44713
51,5,17,11212.24,9752.181936,41.01666667,-1460.058064,44682
35,9,10,2225.71,9720.65479,33.25,7494.94479,44805
27,6,27,7033.7,9676.530013,34.33333333,2642.830013,44713
51,4,7,2820.35,9671.801819,41.41666667,6851.451819,44652
25,10,19,6652.39,9625.139843,33.41666667,2972.749843,44835
51,7,23,4605.44,9609.04837,40.16666667,5003.60837,44743
53,11,22,2882.91,9585.454514,34.85,6702.544514,44866
59,6,4,4818.56,9572.974915,35.58333333,4754.414915,44713
27,12,27,0,9564.431609,31.98333333,9564.431609,44896
27,7,30,3017.75,9506.67542,33.41666667,6488.92542,44743
27,9,10,2192.28,9477.029357,32.41666667,7284.749357,44805
17,8,12,261.38,9473.082667,0.916666667,9211.702667,44774
51,1,7,2523.28,9460.884645,40.5,6937.604645,44562
29,7,37,9803.26,9382.319226,34.55,-420.940774,44743
29,9,27,7258.93,9376.478496,33.6,2117.548496,44805
38,6,1,7186.2,9371.20261,33.25,2185.00261,44713
17,2,30,56.56,9334.996,0.916666667,9278.436,44593
32,6,22,5721.44,9321.8,36.7,3600.36,44713
35,12,23,0,9295.291793,31.08333333,9295.291793,44896
51,3,23,3965.77,9267.400021,39.58333333,5301.630021,44621
30,11,30,2387.67,9224.20125,31.25,6836.53125,44866
30,8,18,5772.61,9212.572893,32.41666667,3439.962893,44774
57,11,10,2212.91,9177.24168,9.5,6964.33168,44866
46,12,12,0,9095.928967,30.41666667,9095.928967,44896
27,11,27,5728.21,9086.453178,30.78333333,3358.243178,44866
29,4,29,3393.72,9034.869305,34.08333333,5641.149305,44652
54,3,45,7697.17,9021.570041,38.53333333,1324.400041,44621
7,4,28,110.95,9000,0.5,8889.05,44652
7,5,17,137.74,9000,0.5,8862.26,44682
7,5,10,48.69,9000,0.5,8951.31,44682
7,6,23,50.34,9000,0.5,8949.66,44713
7,7,3,261.53,9000,0.5,8738.47,44743
36,5,41,8921.03,8929.977155,31.58333333,8.947155,44682
27,7,26,2435.29,8890.2825,31.25,6454.9925,44743
35,10,43,7982.32,8801.04225,29.16666667,818.72225,44835
35,12,29,0,8796.884727,29.41666667,8796.884727,44896
41,1,28,8021.37,8670.636133,34.33333333,649.2661333,44562
37,4,1,8700.24,8646.7139,34.25,-53.5261,44652
37,5,1,9459.38,8610.8199,33.5,-848.5601,44682
59,7,4,4401.82,8508.80856,31.33333333,4106.98856,44743
36,4,5,7295,8483.877974,30.55,1188.877974,44652
38,8,28,17858.78,8478.408987,29.83333333,-9380.371013,44774
4,6,1,560.13,8455.2204,0.25,7895.0904,44713
17,3,42,0,8436.893333,0.833333333,8436.893333,44621
31,10,14,5486.86,8398.70889,27.83333333,2911.84889,44835
37,6,1,6676,8391.1657,32.75,1715.1657,44713
36,5,21,11683.48,8340.92853,29.5,-3342.55147,44682
47,2,28,5612.69,8298.666667,32.41666667,2685.976667,44593
51,6,7,3087.05,8295.08365,35,5208.03365,44713
30,8,19,7025.77,8265.264627,29.08333333,1239.494627,44774
60,5,8,6593.45,8200,41,1606.55,44682
35,9,23,2949.87,8161.452017,27.91666667,5211.582017,44805
30,12,10,0,8148.95554,27.25,8148.95554,44896
50,11,8,5728.91,8141.89497,27.58333333,2412.98497,44866
31,12,10,0,8124.035187,27.16666667,8124.035187,44896
32,7,22,2224.44,8098.366667,31.88333333,5873.926667,44743
41,3,39,8389.42,8090.980707,31.96666667,-298.4392933,44621
44,1,10,3685.81,8090.41905,34.63333333,4404.60905,44562
42,8,44,9161.57,8031.66702,27.63333333,-1129.90298,44774
59,6,5,7136.28,8026.05391,29.83333333,889.77391,44713
40,4,29,2558.05,8007.151607,28.83333333,5449.101607,44652
20,12,4,0,8000,0.333333333,8000,44896
18,9,29,62.15,7973.196,0.75,7911.046,44805
54,10,45,5088.13,7971.801191,31.41666667,2883.671191,44835
42,7,3,14337.55,7952.7618,27.33333333,-6384.7882,44743
51,2,30,2216.25,7948.006538,33.75,5731.756538,44593
25,12,37,0,7930.789174,27.78333333,7930.789174,44896
29,5,29,2692.75,7916.81352,29.33333333,5224.06352,44682
46,11,28,4997.2,7871.3184,26.66666667,2874.1184,44866
11,11,17,74.88,7871.3184,0.333333333,7796.4384,44866
29,6,45,7750.68,7869.119895,29.25,118.439895,44713
51,4,23,3676.48,7861.987797,33.66666667,4185.507797,44652
45,12,33,0,7849.9113,27.5,7849.9113,44896
29,5,33,4173.87,7826.84973,29,3652.97973,44682
30,9,6,2386.37,7820.37641,26.75,5434.00641,44805
27,10,6,4105.97,7820.354685,25.91666667,3714.384685,44835
34,4,28,7006.83,7754.692807,30.71666667,747.8628067,44652
40,7,29,2228.24,7752.32634,27.25,5524.08634,44743
17,8,1,287.94,7750.704,0.75,7462.764,44774
61,9,32,5760.51,7742.859227,30.66666667,1982.349227,44805
34,5,28,5759.74,7736.88594,30.1,1977.14594,44682
17,6,18,608.18,7686.564,0.75,7078.384,44713
37,3,40,0,7677.572933,30.33333333,7677.572933,44621
58,8,8,7128.38,7673.19696,27,544.81696,44774
30,9,3,13758.73,7664.456133,26.21666667,-6094.273867,44805
29,6,27,5637.93,7662.863761,28.48333333,2024.933761,44713
40,5,43,5405.69,7657.632125,27.08333333,2251.942125,44682
55,12,12,0,7650.548473,25.58333333,7650.548473,44896
30,12,23,0,7650.548473,25.58333333,7650.548473,44896
30,11,49,8056.69,7625.3397,25.83333333,-431.3503,44866
39,6,18,6763.64,7609.69836,27,846.05836,44713
29,9,46,5148.15,7604.435685,27.25,2456.285685,44805
17,3,5,126.97,7593.204,0.75,7466.234,44621
30,10,3,14039.88,7578.954669,25.11666667,-6460.925331,44835
54,4,45,4375.87,7538.945724,32.28333333,3163.075724,44652
51,2,24,6959.66,7535.88768,32,576.22768,44593
30,9,19,5346.04,7518.280873,25.71666667,2172.240873,44805
47,1,5,3703.49,7509.333333,29.33333333,3805.843333,44562
28,8,10,45.03,7500,0.75,7454.97,44774
38,6,44,17136.03,7468.77802,26.5,-9667.25198,44713
51,2,23,4093.82,7457.38885,31.66666667,3363.56885,44593
51,3,17,6546.74,7452.940648,31.83333333,906.2006483,44621
41,3,28,5578.33,7432.903027,29.36666667,1854.573027,44621
34,6,28,3736.52,7408.993633,28.91666667,3672.473633,44713
29,5,27,6395.93,7381.528969,27.35,985.5989695,44682
29,6,10,2252.5,7331.060415,27.25,5078.560415,44713
27,7,6,1950.17,7325.59278,25.75,5375.42278,44743
41,2,18,6794.23,7277.0537,28.58333333,482.8237,44593
16,2,30,30.9,7255.8378,0.5,7224.9378,44593
30,8,44,6162.54,7246.90824,25.5,1084.36824,44774
16,1,17,115.96,7197.4698,0.5,7081.5098,44562
61,10,32,1945.55,7188.279832,27.58333333,5242.729832,44835
36,5,12,4746.79,7186.393225,25.41666667,2439.603225,44682
30,12,19,0,7177.06176,24,7177.06176,44896
62,9,5,5527.57,7169.23207,20.75,1641.66207,44805
26,4,49,8438.13,7127.753453,28.23333333,-1310.376547,44652
63,5,29,2008.63,7094.28744,23,5085.65744,44682
30,11,19,4610.07,7094.025708,24.03333333,2483.955708,44866
1,1,37,24.76,7071.1984,0.166666667,7046.4384,44562
29,7,29,2703.64,7037.87091,25.91666667,4334.23091,44743
36,7,12,3431.66,7017.39632,24.66666667,3585.73632,44743
29,4,43,4567.36,7002.575965,26.41666667,2435.215965,44652
23,12,7,0,7000,0.583333333,7000,44896
64,3,8,3787.48,6997.333333,27.33333333,3209.853333,44621
29,7,45,5923.5,6992.61129,25.75,1069.11129,44743
51,8,23,2912.38,6970.251167,29.16666667,4057.871167,44774
58,9,34,5488.16,6967.687393,23.83333333,1479.527393,44805
29,4,27,5951.48,6940.723559,26.18333333,989.243559,44652
30,11,3,4822.27,6936.59934,23.5,2114.32934,44866
40,6,10,2031.57,6928.583383,24.58333333,4897.013383,44713
59,10,5,5633.93,6888.815798,23.91666667,1254.885798,44835
55,12,1,0,6878.01752,23,6878.01752,44896
45,12,22,0,6874.61929,24.08333333,6874.61929,44896
26,4,47,3815.21,6816.3876,27,3001.1776,44652
55,10,21,3784.19,6789.37545,22.5,3005.18545,44835
29,8,6,999.37,6759.25978,24.91666667,5759.88978,44774
35,10,10,2275.56,6739.08378,22.33333333,4463.52378,44835
34,1,28,4351.62,6713.429433,26.58333333,2361.809433,44562
65,2,45,4926.09,6676.007253,30.85,1749.917253,44593
28,9,14,198.95,6666.666667,0.666666667,6467.716667,44805
57,9,39,2236.65,6649.645464,6.95,4412.995464,44805
27,12,33,0,6628.813987,22.16666667,6628.813987,44896
45,12,32,0,6589.16797,23.08333333,6589.16797,44896
39,7,18,6014.19,6543.24792,23,529.05792,44743
64,3,34,6135.68,6528,25.5,392.32,44621
66,2,8,6518.79,6500,32.5,-18.79,44593
41,2,39,8077.43,6492.0654,25.5,-1585.3646,44593
29,5,6,2938.98,6477.39288,24,3538.41288,44682
37,7,1,8077.62,6465.66,25,-1611.96,44743
29,8,22,1499.33,6460.857676,23.81666667,4961.527676,44774
26,4,6,2962.62,6458.737633,25.58333333,3496.117633,44652
50,11,27,4119.04,6454.481088,21.86666667,2335.441088,44866
59,7,19,4536.52,6454.021812,23.76666667,1917.501812,44743
6,11,27,30.26,6440.1696,0.2,6409.9096,44866
59,8,5,4436.68,6420.16648,23.66666667,1983.48648,44774
27,7,22,1445.61,6415.227852,22.55,4969.617852,44743
34,3,3,3601.19,6369.854467,25.16666667,2768.664467,44621
31,10,28,15549,6361.896255,21.08333333,-9187.103745,44835
55,12,21,0,6329.769747,21.16666667,6329.769747,44896
58,10,8,8948.93,6311.604585,20.91666667,-2637.325415,44835
54,10,10,2434.87,6301.317653,24.83333333,3866.447653,44835
40,2,29,3604.31,6301.1223,22.5,2696.8123,44593
26,3,6,3037.95,6243.301067,24.66666667,3205.351067,44621
29,4,45,6906.27,6242.674977,23.55,-663.595023,44652
36,6,14,4118.46,6200.49496,22,2082.03496,44713
67,2,29,3158.12,6186.55644,20.25,3028.43644,44593
34,3,6,1941.76,6116.747667,24.16666667,4174.987667,44621
51,9,47,1659.08,6084.545198,24.75,4425.465198,44805
40,3,43,3400.97,6078.781647,21.83333333,2677.811647,44621
8,8,5,46.11,6077.5,0.25,6031.39,44774
68,1,37,88.73,6061.0272,0.6,5972.2972,44562
27,6,6,2864.63,6059.57462,21.5,3194.94462,44713
41,4,18,4381.1,6059.0112,24,1677.9112,44652
55,11,14,1748.64,6051.07602,20.5,4302.43602,44866
27,11,30,1566.66,6051.07602,20.5,4484.41602,44866
29,7,30,2213.53,6042.15927,22.25,3828.62927,44743
51,1,17,6221.52,6034.720658,25.83333333,-186.7993417,44562
30,8,2,6675.92,6015.407493,21.16666667,-660.5125067,44774
20,11,1,46.74,6000,0.25,5953.26,44866
29,7,10,1605.07,5996.89965,22.08333333,4391.82965,44743
11,12,1,0,5980.8848,0.25,5980.8848,44896
22,12,29,0,5980.8848,0.25,5980.8848,44896
35,11,43,3669.84,5928.08667,20.08333333,2258.24667,44866
59,5,5,5580.84,5915.119192,21.91666667,334.2791925,44682
29,10,45,5371.41,5904.699255,20.5,533.289255,44835
18,4,25,505.22,5890.705333,0.583333333,5385.485333,44652
69,5,6,2590.33,5875,23.5,3284.67,44682
26,3,49,7093.59,5872.07776,23.2,-1221.51224,44621
46,12,5,0,5856.283033,19.58333333,5856.283033,44896
26,5,49,3034.19,5843.36236,22.73333333,2809.17236,44682
59,8,19,3221.89,5841.447248,21.53333333,2619.557248,44774
59,9,5,5441.18,5837.043905,20.91666667,395.863905,44805
62,10,5,4182.22,5824.68978,16.33333333,1642.46978,44835
29,9,6,1858.63,5813.78875,20.83333333,3955.15875,44805
61,8,32,4099.86,5808.722053,23.66666667,1708.862053,44774
40,7,43,2709.65,5808.3179,20.41666667,3098.6679,44743
36,7,14,2175.95,5784.61048,20.33333333,3608.66048,44743
55,11,12,2145.92,5780.49945,19.58333333,3634.57945,44866
27,5,13,3679.46,5772.676525,20.41666667,2093.216525,44682
57,7,30,540.33,5741.50608,6.166666667,5201.17608,44743
25,12,22,0,5709.0264,20,5709.0264,44896
49,12,23,0,5709.0264,21,5709.0264,44896
34,2,6,2470.55,5707.0771,22.41666667,3236.5271,44593
35,9,43,3952.17,5676.472597,19.41666667,1724.302597,44805
34,2,30,1372.55,5664.6453,22.25,4292.0953,44593
40,3,10,1993.72,5661.155427,20.33333333,3667.435427,44621
51,10,23,1888.97,5582.37537,22,3693.40537,44835
40,2,43,3625.22,5577.66011,19.91666667,1952.44011,44593
27,10,26,1831.61,5532.0837,18.33333333,3700.4737,44835
14,10,17,99.96,5486.364,0.333333333,5386.404,44835
70,11,7,1791.31,5485.32501,18.58333333,3694.01501,44866
67,1,29,3012.17,5480.17876,18.08333333,2468.00876,44562
26,7,10,1482.54,5474.2588,21.16666667,3991.7188,44743
18,12,25,0,5437.168,0.5,5437.168,44896
9,12,17,0,5437.168,0.25,5437.168,44896
27,11,6,3489.29,5436.12927,18.41666667,1946.83927,44866
34,6,3,4356,5423.297933,21.16666667,1067.297933,44713
61,11,32,3477.68,5417.121825,21.25,1939.441825,44866
41,4,39,8241.77,5406.825967,21.41666667,-2834.944033,44652
40,7,46,1364.87,5405.29176,19,4040.42176,44743
27,7,37,5533.17,5405.29176,19,-127.87824,44743
27,12,6,0,5382.79632,18,5382.79632,44896
39,4,18,3367.17,5368.957147,19.33333333,2001.787147,44652
48,2,40,0,5346.4068,21,5346.4068,44593
47,1,28,3347.54,5333.333333,20.83333333,1985.793333,44562
27,9,37,11200.2,5330.524481,18.23333333,-5869.675519,44805
57,7,39,2233.55,5307.013728,5.7,3073.463728,44743
54,7,45,4477.64,5298.931653,22.15,821.291653,44743
54,9,30,1209.93,5285.564515,21.5,4075.634515,44805
39,6,2,7168.02,5284.51275,18.75,-1883.50725,44713
26,12,49,0,5278.583933,19.41666667,5278.583933,44896
25,11,32,3302.44,5259.47184,18.66666667,1957.03184,44866
60,7,8,3515.91,5250,26.25,1734.09,44743
25,11,22,1787.26,5235.992055,18.58333333,3448.732055,44866
45,12,1,0,5233.2742,18.33333333,5233.2742,44896
36,6,21,5538.28,5214.05258,18.5,-324.22742,44713
62,11,5,1975.86,5203.56759,14.91666667,3227.70759,44866
26,4,2,11066.55,5196.443633,20.58333333,-5870.106367,44652
71,9,30,914.15,5182.5774,16.25,4268.4274,44805
29,7,27,7260.3,5177.700528,19.06666667,-2082.599472,44743
18,7,42,0,5172.528,0.5,5172.528,44743
41,1,39,5946.29,5168.709307,20.46666667,-777.5806933,44562
18,5,25,195.66,5140.788,0.5,4945.128,44682
18,5,17,137.74,5140.788,0.5,5003.048,44682
25,12,1,0,5138.12376,18,5138.12376,44896
40,5,29,2089.03,5136.50401,18.16666667,3047.47401,44682
31,9,14,5515.01,5116.1341,17.5,-398.8759,44805
36,4,12,4889.53,5114.394523,18.41666667,224.8645233,44652
71,6,30,2002.81,5098.75412,16.58333333,3095.94412,44713
51,4,17,5803.54,5098.615848,21.83333333,-704.9241517,44652
10,2,1,63.2,5091.816,0.25,5028.616,44593
46,11,4,2596.98,5091.75909,17.25,2494.77909,44866
60,3,8,3322.74,5066.666667,25.33333333,1743.926667,44621
13,3,38,65.5,5062.136,0.5,4996.636,44621
17,1,12,100.33,5050.856,0.5,4950.526,44562
24,1,25,131.89,5050.856,0.5,4918.966,44562
18,4,26,76.91,5049.176,0.5,4972.266,44652
30,9,49,7315.12,5047.918979,17.26666667,-2267.201021,44805
40,6,25,5852.98,5026.158793,17.83333333,-826.8212067,44713
35,11,25,2837.93,5017.96548,17,2180.03548,44866
30,12,33,0,5008.99102,16.75,5008.99102,44896
30,12,3,0,5008.99102,16.75,5008.99102,44896
28,10,14,90.19,5000,0.5,4909.81,44835
27,5,34,4107.56,4995.13234,17.66666667,887.57234,44682
35,10,29,1376.7,4978.87533,16.5,3602.17533,44835
51,8,7,1678.98,4958.83583,20.75,3279.85583,44774
69,1,5,2462.18,4958.333333,19.83333333,2496.153333,44562
32,5,26,4285.27,4953,19.5,667.73,44682
36,8,21,4439.4,4949.685693,17.41666667,510.2856933,44774
30,12,30,0,4934.22996,16.5,4934.22996,44896
30,8,49,5675.28,4926.002987,17.33333333,-749.2770133,44774
69,9,5,5225.19,4895.833333,19.58333333,-329.3566667,44805
27,6,8,5567.62,4885.238453,17.33333333,-682.3815467,44713
59,10,4,4136.15,4824.571343,16.75,688.4213425,44835
30,9,2,23479.06,4823.78358,16.5,-18655.27642,44805
64,4,22,1991.44,4821.333333,18.83333333,2829.893333,44652
35,11,7,1574.31,4821.18252,16.33333333,3246.87252,44866
45,12,37,0,4809.854742,16.85,4809.854742,44896
40,8,43,2133.55,4807.589453,16.91666667,2674.039453,44774
27,6,22,1409.27,4795.988905,17.01666667,3386.718905,44713
35,10,25,5122.88,4777.70865,15.83333333,-345.17135,44835
26,4,19,4729.24,4763.056027,18.86666667,33.81602667,44652
59,8,4,3012.8,4747.3062,17.5,1734.5062,44774
34,4,3,3682.9,4733.6025,18.75,1050.7025,44652
26,3,2,4063.67,4703.568033,18.58333333,639.8980333,44621
26,6,47,4349.56,4675.9931,18.25,326.4331,44713
33,12,43,0,4672.56625,13.75,4672.56625,44896
29,8,45,3937.41,4656.88132,17.16666667,719.47132,44774
42,7,21,5617.96,4655.2752,16,-962.6848,44743
37,8,1,5191.83,4650.4224,18,-541.4076,44774
53,12,6,0,4644.247667,16.66666667,4644.247667,44896
26,11,49,1477.86,4628.8719,17.25,3151.0119,44866
39,7,2,6151.34,4622.9469,16.25,-1528.3931,44743
63,4,29,1307.5,4619.99604,15.25,3312.49604,44652
37,5,40,0,4605.28925,17.91666667,4605.28925,44682
30,9,23,1664.49,4604.52069,15.75,2940.03069,44805
32,5,37,11776.87,4572,18,-7204.87,44682
26,11,26,1293.84,4561.7868,17,3267.9468,44866
26,11,2,3676.88,4561.7868,17,884.9068,44866
58,8,34,3527.71,4547.07968,16,1019.36968,44774
46,11,9,6695.12,4526.00808,15.33333333,-2169.11192,44866
7,2,42,0,4500,0.25,4500,44593
7,2,1,63.2,4500,0.25,4436.8,44593
7,3,1,54.77,4500,0.25,4445.23,44621
7,8,3,202.48,4500,0.25,4297.52,44774
69,3,33,955.69,4500,18,3544.31,44621
30,12,15,0,4485.6636,15,4485.6636,44896
40,4,43,2257.12,4466.416937,16.08333333,2209.296937,44652
48,2,51,0,4455.339,17.5,4455.339,44593
38,5,28,3557.21,4453.207605,15.75,895.997605,44682
32,2,22,2350.35,4445,17.5,2094.65,44593
72,4,43,2173.04,4417.503044,18.91666667,2244.463044,44652
54,3,43,2762.33,4409.331378,18.83333333,1647.001378,44621
67,2,30,889.76,4404.42084,14.41666667,3514.66084,44593
40,4,25,5479.03,4373.84871,15.75,-1105.18129,44652
72,3,43,2668.29,4350.800431,18.58333333,1682.510431,44621
56,12,23,0,4349.7344,16,4349.7344,44896
